100 2.121320 0.000000 0.000000 0.000000 -0.046767 0.091111  0.000001
101 2.180246 0.000000 0.000000 0.000000 -0.042087 0.083438  0.000001
102 2.239171 0.000000 0.000000 0.000000 -0.037922 0.076642  0.000001
103 2.298097 0.000000 0.000000 0.000000 -0.034197 0.070608  0.000001
104 2.357023 0.000000 0.000000 0.000000 -0.030851 0.065238  0.000001
105 2.415948 0.000000 0.000000 0.000000 -0.027833 0.060450  0.000001
106 2.474874 0.000000 0.000000 0.000000 -0.025102 0.056174  0.000001
107 2.533799 0.000000 0.000000 0.000000 -0.022622 0.052351  0.000001
108 2.592725 0.000000 0.000000 0.000000 -0.020365 0.048928  0.000001
109 2.651650 0.000000 0.000000 0.000000 -0.018306 0.045862  0.000000
110 2.710576 0.000000 0.000000 0.000000 -0.016426 0.043115  0.000000
111 2.769502 0.000000 0.000000 0.000000 -0.014706 0.040654  0.000000
112 2.828427 0.000000 0.000000 0.000000 -0.013133 0.038448  0.000000
113 2.887353 0.000000 0.000000 0.000000 -0.011694 0.036474  0.000000
114 2.946278 0.000000 0.000000 0.000000 -0.010380 0.034710  0.000000
115 3.005204 0.000000 0.000000 0.000000 -0.009182 0.033135  0.000000
116 3.064129 0.000000 0.000000 0.000000 -0.008093 0.031734  0.000000
117 3.123055 0.000000 0.000000 0.000000 -0.007107 0.030492  0.000000
118 3.181981 0.000000 0.000000 0.000000 -0.006219 0.029395  0.000000
119 3.240906 0.000000 0.000000 0.000000 -0.005426 0.028434  0.000000
120 3.299832 0.000000 0.000000 0.000000 -0.004723 0.027597  0.000000
121 3.358757 0.000000 0.000000 0.000000 -0.004108 0.026877  0.000000
122 3.417683 0.000000 0.000000 0.000000 -0.003579 0.026267  0.000000
123 3.476608 0.000000 0.000000 0.000000 -0.003134 0.025760  0.000000
124 3.535534 0.000000 0.000000 0.000000 -0.002771 0.025352  0.000000
125 3.594459 0.000000 0.000000 0.000000 -0.002491 0.025039  0.000000
126 3.653385 0.000000 0.000000 0.000000 -0.002291 0.024817  0.000000
127 3.712311 0.000000 0.000000 0.000000 -0.002171 0.024685  0.000000
